ruta,carpeta,archivo,variedad,clase,hoja_id,estado,px_grad_sesion,n_marcas,px_grad,nitidez,ancho_cinta_px,largo_hoja_px,ancho_hoja_px,largo_anchos_cinta,ancho_anchos_cinta,largo_grad,ancho_grad,ancho_trabajo,alto_trabajo
Connecticut/CAPA_CONNECTICUT/20260817_183607538_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_183607538_iOS Copiar.jpg,connecticut,capa,hoja_0155,sin_cinta,156.0,0,,,,,,,,,,1800,1350
Connecticut/CAPA_CONNECTICUT/20260817_183607538_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_183607538_iOS.jpg,connecticut,capa,hoja_0155,sin_cinta,156.0,0,,,,,,,,,,1800,1350
Connecticut/CAPA_CONNECTICUT/20260817_183646682_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_183646682_iOS.jpg,connecticut,capa,hoja_0156,dudosa,156.0,35,74.5,0.141,84.0,1826,654,,,11.71,4.19,1800,1350
Connecticut/CAPA_CONNECTICUT/20260817_183745635_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_183745635_iOS.jpg,connecticut,capa,hoja_0157,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_183840237_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_183840237_iOS.jpg,connecticut,capa,hoja_0158,dudosa,156.0,34,144.5,0.113,84.0,1422,1466,,,9.12,9.4,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_183945014_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_183945014_iOS.jpg,connecticut,capa,hoja_0159,ok,156.0,30,95.5,0.159,84.0,1415,1597,,,9.07,10.24,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184038234_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184038234_iOS Copiar.jpg,connecticut,capa,hoja_0160,ok,156.0,36,141.5,0.162,95.0,1420,1486,,,9.1,9.53,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184044663_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184044663_iOS Copiar.jpg,connecticut,capa,hoja_0160,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184044663_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184044663_iOS.jpg,connecticut,capa,hoja_0160,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184120433_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184120433_iOS.jpg,connecticut,capa,hoja_0161,ok,156.0,30,52.0,0.169,82.0,1440,1442,,,9.23,9.24,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184245506_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184245506_iOS.jpg,connecticut,capa,hoja_0162,ok,156.0,27,89.0,0.285,100.0,1407,1376,,,9.02,8.82,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184314874_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184314874_iOS.jpg,connecticut,capa,hoja_0163,ok,156.0,30,129.5,0.171,84.0,1427,1323,,,9.15,8.48,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184318084_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184318084_iOS Copiar.jpg,connecticut,capa,hoja_0163,ok,156.0,16,52.5,0.297,134.0,2060,2006,,,13.21,12.86,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184409846_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184409846_iOS.jpg,connecticut,capa,hoja_0164,ok,156.0,24,151.0,0.241,100.0,1438,1488,,,9.22,9.54,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184524659_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184524659_iOS.jpg,connecticut,capa,hoja_0165,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184545583_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184545583_iOS.jpg,connecticut,capa,hoja_0166,ok,156.0,27,142.5,0.182,92.0,1440,1568,,,9.23,10.05,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184607304_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184607304_iOS.jpg,connecticut,capa,hoja_0167,ok,156.0,32,149.5,0.232,99.0,1419,1536,,,9.1,9.85,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184626125_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184626125_iOS.jpg,connecticut,capa,hoja_0168,ok,156.0,19,51.5,0.243,88.0,1446,1486,,,9.27,9.53,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184630524_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184630524_iOS Copiar.jpg,connecticut,capa,hoja_0168,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184630524_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184630524_iOS.jpg,connecticut,capa,hoja_0168,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184658522_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184658522_iOS.jpg,connecticut,capa,hoja_0169,ok,156.0,31,56.5,0.183,88.0,1430,1366,,,9.17,8.76,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184713022_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184713022_iOS.jpg,connecticut,capa,hoja_0170,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184741633_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184741633_iOS.jpg,connecticut,capa,hoja_0171,dudosa,156.0,32,105.5,0.149,72.5,1473,1508,,,9.44,9.67,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184812055_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184812055_iOS.jpg,connecticut,capa,hoja_0172,ok,156.0,27,70.0,0.22,71.0,1452,1416,,,9.31,9.08,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184816401_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184816401_iOS.jpg,connecticut,capa,hoja_0172,ok,156.0,9,55.5,0.489,92.0,1518,1377,,,9.73,8.83,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184819554_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184819554_iOS.jpg,connecticut,capa,hoja_0172,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184915826_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184915826_iOS.jpg,connecticut,capa,hoja_0173,ok,156.0,37,129.5,0.214,85.0,1415,1251,,,9.07,8.02,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_184944834_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_184944834_iOS.jpg,connecticut,capa,hoja_0174,ok,156.0,28,66.0,0.225,69.0,1450,1516,,,9.29,9.72,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185027220_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185027220_iOS.jpg,connecticut,capa,hoja_0175,ok,156.0,32,74.5,0.205,79.0,1420,1277,,,9.1,8.19,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185032979_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185032979_iOS Copiar.jpg,connecticut,capa,hoja_0175,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185032979_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185032979_iOS.jpg,connecticut,capa,hoja_0175,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185038941_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185038941_iOS Copiar.jpg,connecticut,capa,hoja_0175,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185038941_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185038941_iOS.jpg,connecticut,capa,hoja_0175,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185058494_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185058494_iOS.jpg,connecticut,capa,hoja_0176,ok,156.0,42,136.5,0.151,80.0,1408,1209,,,9.03,7.75,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185148238_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185148238_iOS.jpg,connecticut,capa,hoja_0177,dudosa,156.0,32,200.0,0.131,78.0,1427,1502,,,9.15,9.63,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185152242_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185152242_iOS.jpg,connecticut,capa,hoja_0177,dudosa,156.0,3,,0.0,128.0,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185213930_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185213930_iOS.jpg,connecticut,capa,hoja_0178,ok,156.0,30,200.0,0.283,95.0,1411,1369,,,9.04,8.78,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185220808_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185220808_iOS.jpg,connecticut,capa,hoja_0178,sin_cinta,156.0,0,,,,,,,,,,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185310152_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185310152_iOS.jpg,connecticut,capa,hoja_0179,dudosa,156.0,28,59.0,0.145,80.0,1434,1494,,,9.19,9.58,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185320373_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185320373_iOS Copiar.jpg,connecticut,capa,hoja_0180,ok,156.0,7,167.5,0.363,92.0,1492,1790,,,9.56,11.47,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185358706_iOS.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185358706_iOS.jpg,connecticut,capa,hoja_0181,ok,156.0,19,97.0,0.277,90.0,1498,1602,,,9.6,10.27,1350,1800
Connecticut/CAPA_CONNECTICUT/20260817_185402198_iOS Copiar.jpg,Connecticut/CAPA_CONNECTICUT,20260817_185402198_iOS Copiar.jpg,connecticut,capa,hoja_0181,ok,156.0,6,74.5,0.519,105.0,1478,1333,,,9.47,8.54,1350,1800
