ruta,sud_frac,sud_n,sud_dens,sud_verdor_p95,sud_verdor_med
Connecticut/CAPA_CONNECTICUT/20260817_192547164_iOS.jpg,0.01420014272224665,102,183.80895401892872,1.3771699666976929,0.01206064224243164
Connecticut/CAPA_CONNECTICUT/20260817_192616300_iOS.jpg,0.013090803521411835,77,157.42493692780124,1.3330565690994263,0.012722253799438477
Connecticut/CAPA_CONNECTICUT/20260817_192644766_iOS.jpg,0.0075712807751161515,66,114.37503574219868,1.247734546661377,-0.002620697021484375
Connecticut/CAPA_CONNECTICUT/20260817_192714064_iOS.jpg,0.009317238916682312,79,145.40929956892586,1.3329832553863525,-0.001706242561340332
Connecticut/CAPA_CONNECTICUT/20260817_192858160_iOS.jpg,0.004370371955438306,63,64.19525138554751,1.1265541315078735,0.007578134536743164
Connecticut/CAPA_CONNECTICUT/20260817_193044812_iOS.jpg,0.009318435480969257,96,167.67943883281137,1.3772060871124268,0.004582405090332031
Connecticut/CAPA_CONNECTICUT/20260817_193234441_iOS.jpg,0.01080966602843102,98,141.18982684076238,1.3724825382232666,0.0036220550537109375
Connecticut/CAPA_CONNECTICUT/20260817_193355796_iOS.jpg,0.010208762704031897,93,156.85031083346544,1.3364914655685425,0.014697551727294922
Connecticut/CAPA_CONNECTICUT/20260817_193501862_iOS.jpg,0.007079156615942828,50,112.40324890350631,1.186072826385498,-0.006096363067626953
Connecticut/CAPA_CONNECTICUT/20260817_193738282_iOS.jpg,0.013244118210038366,117,194.74196689386562,1.3832255601882935,0.005260944366455078
Connecticut/CAPA_CONNECTICUT/20260817_193826824_iOS.jpg,0.013211152862013626,115,185.3009609868968,1.4058016538619995,0.01898789405822754
Connecticut/CAPA_CONNECTICUT/20260817_193902094_iOS.jpg,0.018500129001601848,123,228.30499319725365,1.5135807991027832,-0.01073598861694336
Connecticut/CAPA_CONNECTICUT/20260817_193933916_iOS.jpg,0.008781455541338362,79,110.8379913349945,1.191200613975525,-0.009708166122436523
Connecticut/CAPA_CONNECTICUT/20260817_194000553_iOS.jpg,0.010314813809615325,111,162.8423172901865,1.290256142616272,-0.0022192001342773438
